timestamp,phase,model,accuracy,roc_auc,f1_score,precision,recall,confusion_matrix
2026-05-04T15:47:45.983865,evaluation,logistic_regression,0.7855058194732586,0.8587990444908928,0.612304563365959,0.5146917405705738,0.7556078431372549,"[[17522, 4542], [1558, 4817]]"
2026-05-04T15:47:45.988019,model_save,logistic_regression,saved_models/logistic_regression.joblib
2026-05-04T15:47:46.818574,evaluation,decision_tree,0.7938394458314286,0.8525521513173798,0.6132330628669437,0.529143897996357,0.7290980392156863,"[[17928, 4136], [1727, 4648]]"
2026-05-04T15:47:46.822387,model_save,decision_tree,saved_models/decision_tree.joblib
2026-05-04T15:47:51.582013,evaluation,random_forest,0.8232356974577165,0.8815899060131668,0.6509270189570169,0.5839770745078495,0.7352156862745098,"[[18725, 3339], [1688, 4687]]"
2026-05-04T15:47:51.658970,model_save,random_forest,saved_models/random_forest.joblib
2026-05-04T15:47:52.433943,evaluation,xgboost,0.8173634797285418,0.8892804319697422,0.6568899458316819,0.567385598539313,0.779921568627451,"[[18273, 3791], [1403, 4972]]"
2026-05-04T15:47:52.443966,model_save,xgboost,saved_models/xgboost.joblib
2026-05-04T15:49:52.066170,evaluation,logistic_regression,0.7855058194732586,0.8587990444908928,0.612304563365959,0.5146917405705738,0.7556078431372549,"[[17522, 4542], [1558, 4817]]"
2026-05-04T15:49:52.069169,model_save,logistic_regression,saved_models/logistic_regression.joblib
2026-05-04T15:49:52.923649,evaluation,decision_tree,0.7938394458314286,0.8525521513173798,0.6132330628669437,0.529143897996357,0.7290980392156863,"[[17928, 4136], [1727, 4648]]"
2026-05-04T15:49:52.933540,model_save,decision_tree,saved_models/decision_tree.joblib
2026-05-04T15:49:57.724057,evaluation,random_forest,0.8232356974577165,0.8815899060131668,0.6509270189570169,0.5839770745078495,0.7352156862745098,"[[18725, 3339], [1688, 4687]]"
2026-05-04T15:49:57.811850,model_save,random_forest,saved_models/random_forest.joblib
2026-05-04T15:49:58.541651,evaluation,xgboost,0.8173634797285418,0.8892804319697422,0.6568899458316819,0.567385598539313,0.779921568627451,"[[18273, 3791], [1403, 4972]]"
2026-05-04T15:49:58.551019,model_save,xgboost,saved_models/xgboost.joblib
2026-05-04T15:51:33.484113,evaluation,temp_regressor,0.44203572099547966,0.9924755889889411
2026-05-04T15:51:33.495114,model_save,temp_regressor,saved_models/temp_regressor.joblib
2026-05-04T22:55:53.438278,evaluation,logistic_regression,0.7855058194732586,0.8587990444908928,0.612304563365959,0.5146917405705738,0.7556078431372549,"[[17522, 4542], [1558, 4817]]"
2026-05-04T22:55:53.442796,model_save,logistic_regression,saved_models/logistic_regression.joblib
2026-05-04T22:55:54.361596,evaluation,decision_tree,0.7938394458314286,0.8525521513173798,0.6132330628669437,0.529143897996357,0.7290980392156863,"[[17928, 4136], [1727, 4648]]"
2026-05-04T22:55:54.366604,model_save,decision_tree,saved_models/decision_tree.joblib
2026-05-04T22:55:59.312835,evaluation,random_forest,0.8232356974577165,0.8815899060131668,0.6509270189570169,0.5839770745078495,0.7352156862745098,"[[18725, 3339], [1688, 4687]]"
2026-05-04T22:55:59.398596,model_save,random_forest,saved_models/random_forest.joblib
2026-05-04T22:56:00.227482,evaluation,xgboost,0.8173634797285418,0.8892804319697422,0.6568899458316819,0.567385598539313,0.779921568627451,"[[18273, 3791], [1403, 4972]]"
2026-05-04T22:56:00.236617,model_save,xgboost,saved_models/xgboost.joblib
2026-05-04T22:56:53.887930,evaluation,temp_regressor,0.44203572099547966,0.9924755889889411
2026-05-04T22:56:53.898429,model_save,temp_regressor,saved_models/temp_regressor.joblib
